1001
999
1000
999
1000
1001
1002
1001
1000
1003
999
998
999
999
999
1000
998
1001
999
1001
1000
997
1002
999
999
998
1000
1001
998
1002
998
998
1000
999
1000
999
1001
1001
1001
1002
1000
999
1000
1000
999
999
997
998
999
1000
997
999
1002
999
998
1000
999
1000
1000
1000
1002
1001
999
1000
999
998
999
998
999
1000
999
1001
1001
998
999
999
1001
1000
998
1000
998
999
1000
998
1002
1001
998
998
999
1001
1000
998
1000
999
1001
1000
998
999
1001
999
998
999
998
1001
998
1000
1000
1000
999
1000
